"Date","RegionName","State","Metro","County","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2019-01-31,"Upper Saucon","PA","Allentown-Bethlehem-Easton","Lehigh County",3121,1793,-0.0132085855806274,-0.0472901168969182,0.0107102593010147,5660
2019-01-31,"Clayton","OH","Dayton","Montgomery County",3122,1253,-0.00476568705321684,-0.0102685624012638,0.000798722044728434,5039
2019-01-31,"Wilkinsburg","PA","Pittsburgh","Allegheny County",3123,909,0.00220507166482911,0.00441988950276243,-0.0130293159609121,6052
2019-01-31,"Prosper","TX","Dallas-Fort Worth-Arlington","Collin County",3124,2875,0.00314026517794836,0.0173389950460014,0.0041914076143905,4948
2019-01-31,"Jollyville","TX","Austin-Round Rock","Williamson County",3125,1680,0.00538599640933573,0.0163339382940109,0.0181818181818182,5220
2019-01-31,"Mukwonago","WI","Milwaukee-Waukesha-West Allis","Waukesha County",3126,1728,0.0064065230052417,0.0255192878338279,0.00816802800466744,5674
2019-01-31,"Oatfield","OR","Portland-Vancouver-Hillsboro","Clackamas County",3127,2015,0.00298656047784968,0.0105315947843531,0.0105315947843531,6185
2019-01-31,"Ham Lake","MN","Minneapolis-St. Paul-Bloomington","Anoka County",3128,1928,0.00731452455590387,0.0217276099629041,0.0605060506050605,5612
2019-01-31,"Waterford","CT","Norwich-New London","New London County",3129,1505,-0.0059445178335535,-0.0208197787898504,-0.0407903123008286,7311
2019-01-31,"Fort Lupton","CO","Greeley","Weld County",3130,1600,0.013299556681444,0.0450685826257348,0.0464355788096795,3651
2019-01-31,"Spring Branch","TX","San Antonio-New Braunfels","Comal County",3131,2083,-0.00667620410109681,-0.00714966634890372,-0.0709188224799286,4839
2019-01-31,"Senoia","GA","Atlanta-Sandy Springs-Roswell","Coweta County",3132,1395,0.00649350649350649,0.0227272727272727,-0.0099361249112846,6377
2019-01-31,"Port Washington","NY","New York-Newark-Jersey City","Nassau County",3133,3773,-0.00264340470526038,-0.00448548812664908,-0.00658241179568194,4943
2019-01-31,"Asbury Park","NJ","New York-Newark-Jersey City","Monmouth County",3134,2141,0.00990566037735849,0.0293269230769231,0.0593765462642256,4208
2019-01-31,"Clinton","SC","Greenville-Anderson-Mauldin","Laurens County",3135,947,0.0128342245989305,0.0383771929824561,-0.0206825232678387,2773
2019-01-31,"Hubbard","OH","Youngstown-Warren-Boardman","Trumbull County",3136,855,0.0106382978723404,0.0166468489892985,0.0178571428571429,5497
2019-01-31,"Longmeadow","MA","Springfield","Hampden County",3137,2347,-0.0220833333333333,-0.0501821125050587,0.0639165911151405,5624
2019-01-31,"North Chicago","IL","Chicago-Naperville-Elgin","Lake County",3138,1251,0.0008,0.0072463768115942,-0.00950118764845606,3421
2019-01-31,"Deatsville","AL","Montgomery","Elmore County",3139,1148,0.0222617987533393,0.0570902394106814,0.068901303538175,5769
2019-01-31,"Blountville","TN","Kingsport-Bristol-Bristol","Sullivan County",3140,1028,0.0239043824701195,0.0753138075313808,-0.0246679316888046,4743
2019-01-31,"Jessup","MD","Baltimore-Columbia-Towson","Howard County",3141,2143,-0.000932400932400933,0.000934142923867352,0.0209623630300143,3373
2019-01-31,"Grosse Pointe Woods","MI","Detroit-Warren-Dearborn","Wayne County",3142,1588,0.0304996755353666,0.117522871217452,0.0433639947437582,6969
2019-01-31,"Cortez","CO",,"Montezuma County",3143,1304,0.0163678877630553,0.0398724082934609,0.0251572327044025,5728
2019-01-31,"Ontario","OR","Ontario","Malheur County",3144,1302,0.017982799061767,0.0602605863192182,0.0760330578512397,4325
2019-01-31,"Dripping Springs","TX","Austin-Round Rock","Hays County",3145,2138,-0.00558139534883721,-0.0215102974828375,-0.0228519195612431,4696
2019-01-31,"Lovington","NM","Hobbs","Lea County",3146,948,0.00105596620908131,0.00636942675159236,0.0171673819742489,6790
2019-01-31,"Westport","MA","Providence-Warwick","Bristol County",3147,1916,-0.0159219311761685,-0.0415207603801901,-0.0556924593395761,5020
2019-01-31,"La Palma","CA","Los Angeles-Long Beach-Anaheim","Orange County",3148,3131,0.00320410124959949,0.0168886001948685,0.0218668407310705,4399
2019-01-31,"Middleton","WI","Madison","Dane County",3149,1593,0.0159438775510204,0.0350877192982456,-0.0374622356495468,6219
2019-01-31,"North Reading","MA","Boston-Cambridge-Newton","Middlesex County",3150,2542,0.00078740157480315,0.00514037168841439,-0.0131987577639752,5294
2019-01-31,"Madison","NJ","New York-Newark-Jersey City","Morris County",3151,3036,-0.0237942122186495,-0.0597708268813874,-0.0562635996269817,4538
2019-01-31,"Laguna Woods","CA","Los Angeles-Long Beach-Anaheim","Orange County",3152,2248,-0.00266193433895297,-0.00794351279788173,0.02461257976299,9402
2019-01-31,"Middleburg Heights","OH","Cleveland-Elyria","Cuyahoga County",3153,1333,-0.00448095593726662,-0.0125925925925926,-0.0147819660014782,6237
2019-01-31,"Manassas Park","VA","Washington-Arlington-Alexandria","Manassas Park City",3154,1680,0.00900900900900901,0.0268948655256724,0.0225197808886184,4648
2019-01-31,"Cambridge","MN","Minneapolis-St. Paul-Bloomington","Isanti County",3155,1429,0.00846859562455893,0.0273184759166068,0.0680119581464873,4959
2019-01-31,"Johnstown","NY","Gloversville","Fulton County",3156,1367,0,0.00514705882352941,0.0216741405082212,4999
2019-01-31,"Tuttle","OK","Oklahoma City","Grady County",3157,1205,-0.000829187396351575,0.00416666666666667,-0.00986031224322103,4842
2019-01-31,"Westchester","IL","Chicago-Naperville-Elgin","Cook County",3158,1842,0.0109769484083425,0.0383314543404735,0.0459965928449745,7108
2019-01-31,"Huron","MI","Detroit-Warren-Dearborn","Wayne County",3159,1230,0.00244498777506112,0.0362257792754844,-0.0024330900243309,6130
2019-01-31,"Stony Point","NY","New York-Newark-Jersey City","Rockland County",3160,2566,0.014630288651641,0.0272217774219376,0.028869286287089,4608
2019-01-31,"Vidalia","GA","Vidalia","Toombs County",3161,1061,0.00473484848484848,0.01434034416826,0.0192122958693564,3967
2019-01-31,"Wimauma","FL","Tampa-St. Petersburg-Clearwater","Hillsborough County",3162,1554,0.011060507482108,0.0353097934710193,0.0401606425702811,3591
2019-01-31,"Parlier","CA","Fresno","Fresno County",3163,1193,-0.00167364016736402,-0.000837520938023451,0.00420875420875421,2356
2019-01-31,"New Albany","MS",,"Union County",3164,1090,-0.0162454873646209,-0.043859649122807,-0.043859649122807,1187
2019-01-31,"Palmetto Estates","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",3165,1992,0.00403225806451613,0.0152905198776758,0.033195020746888,4245
2019-01-31,"Andrews","TX","Andrews","Andrews County",3166,1250,0,0.0016025641025641,-0.0392006149116065,3735
2019-01-31,"Streetsboro","OH","Akron","Portage County",3167,1262,-0.0201863354037267,-0.0546816479400749,-0.0307219662058372,5227
2019-01-31,"Cedar Mill","OR","Portland-Vancouver-Hillsboro","Washington County",3168,2553,0.00789577575996842,0.0290205562273277,0.0159172304019101,5272
2019-01-31,"Crete","IL","Chicago-Naperville-Elgin","Will County",3169,1538,0.00720366732154551,0.0125082290980908,0.00457217504898759,7408
2019-01-31,"Langley Park","MD","Washington-Arlington-Alexandria","Prince Georges County",3170,1868,-0.00426439232409382,-0.010593220338983,-0.00106951871657754,1016
2019-01-31,"Orting","WA","Seattle-Tacoma-Bellevue","Pierce County",3171,1851,0.00871934604904632,0.0300500834724541,0.0340782122905028,4359
2019-01-31,"Opa-locka","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",3172,1669,0.00663449939686369,0.0176829268292683,0.0353598014888337,3194
2019-01-31,"Suffield","CT","Hartford-West Hartford-East Hartford","Hartford County",3173,1813,0.0151175811870101,0.0449567723342939,-0.00711938663745893,5351
2019-01-31,"Winton","CA","Merced","Merced County",3174,1220,0.0116086235489221,0.0286677908937605,0.0243492863140218,2578
2019-01-31,"Gaines","MI","Grand Rapids-Wyoming","Kent County",3175,1436,0.000696864111498258,-0.00485100485100485,-0.0197952218430034,4255
2019-01-31,"Davidson","NC","Charlotte-Concord-Gastonia","Mecklenburg County",3176,1662,0.00483675937122128,0.0190067443286327,-0.014819205690575,7798
2019-01-31,"Maitland","FL","Orlando-Kissimmee-Sanford","Orange County",3177,1767,0.00856164383561644,0.0351493848857645,0.0549253731343284,6454
2019-01-31,"Molalla","OR","Portland-Vancouver-Hillsboro","Clackamas County",3178,1833,0.0155124653739612,0.053448275862069,0.03035413153457,5148
2019-01-31,"Hernando","FL","Homosassa Springs","Citrus County",3179,1410,-0.00774102744546094,0.00142045454545455,0.0100286532951289,6789
2019-01-31,"La Marque","TX","Houston-The Woodlands-Sugar Land","Galveston County",3180,1285,0.0062646828504307,0.0255387071029529,0.0354552780016116,6117
2019-01-31,"Trenton","OH","Cincinnati","Butler County",3181,1207,0.00583333333333333,0.0117351215423303,0.0100418410041841,4792
2019-01-31,"Platteville","WI","Platteville","Grant County",3182,1147,0.0114638447971781,0.0408348457350272,0,2931
2019-01-31,"Glen Avon","CA","Riverside-San Bernardino-Ontario","Riverside County",3183,2000,0.0111223458038423,0.040582726326743,0.0660980810234542,2493
2019-01-31,"Albert Lea","MN","Albert Lea","Freeborn County",3184,961,0,0.00733752620545073,-0.0437810945273632,7741
2019-01-31,"Ellington","CT","Hartford-West Hartford-East Hartford","Tolland County",3185,1802,0.00670391061452514,0.0314825414997138,0.00782997762863535,5093
2019-01-31,"Espanola","NM","Española","Rio Arriba County",3186,1296,0.0109204368174727,0.0368,0.0451612903225806,1130
2019-01-31,"Ruther Glen","VA","Richmond","Caroline County",3187,1297,0.01328125,0.0367705835331735,-0.00384024577572965,6969
2019-01-31,"Bryn Mawr-Skyway","WA","Seattle-Tacoma-Bellevue","King County",3188,2204,0.0077732053040695,0.0255932992089344,0.00547445255474453,4692
2019-01-31,"Crystal River","FL","Homosassa Springs","Citrus County",3189,1284,0,0.0126182965299685,0.000779423226812159,7988
2019-01-31,"Whitemarsh","PA","Philadelphia-Camden-Wilmington","Montgomery County",3190,2344,0.00860585197934595,0.0271691498685364,-0.0101351351351351,4851
2019-01-31,"Nesconset","NY","New York-Newark-Jersey City","Suffolk County",3191,2890,-0.00823610157858614,0.0161744022503516,0.0351002865329513,4670
2019-01-31,"Half Moon Bay","CA","San Francisco-Oakland-Hayward","San Mateo County",3192,4122,0.0102941176470588,0.0398587285570131,0.0485881455100483,5883
2019-01-31,"Ashland","OH","Ashland","Ashland County",3193,853,0.00235017626321974,0.00471142520612485,0.00471142520612485,7015
2019-01-31,"Orland","CA",,"Glenn County",3194,1460,0.0117810117810118,0.0421127765881513,0.057204923968139,3428
2019-01-31,"South Sioux City","NE","Sioux City","Dakota County",3195,1142,0.00972590627763042,0.0362976406533575,0.04102096627165,3025
2019-01-31,"Lake Saint Louis","MO","St. Louis","Saint Charles County",3196,1638,0.000610873549175321,0.0049079754601227,0.024390243902439,6288
2019-01-31,"Forks","PA","Allentown-Bethlehem-Easton","Northampton County",3197,1760,0.00917431192660551,0.0346854791299236,0.0304449648711944,5999
2019-01-31,"Dumas","TX","Dumas","Moore County",3198,1038,-0.00479386385426654,-0.0104861773117255,-0.00288184438040346,4662
2019-01-31,"Highland Village","TX","Dallas-Fort Worth-Arlington","Denton County",3199,2408,0.00208073241781107,0.00458906967042136,-0.0139230139230139,5231
2019-01-31,"Ottawa","KS","Ottawa","Franklin County",3200,905,-0.00658616904500549,-0.0120087336244541,0.00779510022271715,4987
2019-01-31,"Benton","LA","Shreveport-Bossier City","Bossier Parish",3201,1533,0.00590551181102362,0.0199600798403194,0.00921658986175115,4838
2019-01-31,"Godfrey","IL","St. Louis","Madison County",3202,1054,0.00668576886341929,0.0233009708737864,0.0323212536728697,5877
2019-01-31,"Arab","AL","Albertville","Marshall County",3203,966,0.00940438871473354,0.0298507462686567,0.0233050847457627,6262
2019-01-31,"Four Corners","OR","Salem","Marion County",3204,1434,0.00631578947368421,0.0257510729613734,0.0250178699070765,4169
2019-01-31,"Northview","MI","Grand Rapids-Wyoming","Kent County",3205,1375,0.00658857979502196,0.0185185185185185,0.0170118343195266,5334
2019-01-31,"Clemson","SC","Greenville-Anderson-Mauldin","Pickens County",3206,1355,-0.0417256011315417,-0.0936454849498328,-0.00440852314474651,4765
2019-01-31,"North East","MD","Philadelphia-Camden-Wilmington","Cecil County",3207,1434,0.00985915492957747,0.0346320346320346,0.0536370315944159,7741
2019-01-31,"Amite","LA","Hammond","Tangipahoa Parish",3208,1163,0.0166083916083916,0.0449236298292902,0.0255731922398589,3477
2019-01-31,"Satellite Beach","FL","Palm Bay-Melbourne-Titusville","Brevard County",3209,1908,0,-0.0129332643559234,0.0437636761487965,8047
2019-01-31,"North New Hyde Park","NY","New York-Newark-Jersey City","Nassau County",3210,3316,0.00851581508515815,0.0225100215849522,0.000603500301750151,4952
2019-01-31,"Montgomery","NY","New York-Newark-Jersey City","Orange County",3211,1940,0.0162388685175485,0.0480821177741761,0.0341151385927505,3984
2019-01-31,"Hartwell","GA",,"Hart County",3212,1161,0.00693842150910668,0.0211081794195251,0.0202108963093146,5063
2019-01-31,"Laurel","VA","Richmond","Henrico County",3213,1298,0,0.00386697602474865,0.00854700854700855,5311
2019-01-31,"Highland Park","NJ","New York-Newark-Jersey City","Middlesex County",3214,2158,-0.0114521300961979,-0.0318528488111261,-0.0322869955156951,3193
2019-01-31,"Snyder","TX","Snyder","Scurry County",3215,990,0.00303951367781155,0.00917431192660551,-0.00801603206412826,4702
2019-01-31,"North Salt Lake","UT","Ogden-Clearfield","Davis County",3216,1733,0.00405561993047509,0.0158264947245018,0.0515776699029126,4926
2019-01-31,"Midlothian","IL","Chicago-Naperville-Elgin","Cook County",3217,1549,0.0104370515329419,0.034045393858478,0.035427807486631,4988
2019-01-31,"Dexter","MI","Ann Arbor","Washtenaw County",3218,1984,0.00151438667339727,0.00608519269776876,-0.00700700700700701,6611
2019-01-31,"Thompsons Station","TN","Nashville-Davidson--Murfreesboro--Franklin","Williamson County",3219,1894,0.00317796610169492,0.0177324019344438,0.00105708245243129,5981
2019-01-31,"Hot Springs Village","AR","Little Rock-North Little Rock-Conway","Saline County",3220,1292,0.0189274447949527,0.0721991701244813,0.0704225352112676,9270
2019-01-31,"Otsego","MN","Minneapolis-St. Paul-Bloomington","Wright County",3221,1714,0.0166073546856465,0.0626162430254185,0.0896376350921805,5807
2019-01-31,"Depew","NY","Buffalo-Cheektowaga-Niagara Falls","Erie County",3222,1250,0.0137875101378751,0.0442773600668337,0.0460251046025105,5438
2019-01-31,"Westwood","MA","Boston-Cambridge-Newton","Norfolk County",3223,3348,0.0260496475635918,0.087719298245614,0.0966262692433672,4740
2019-01-31,"Monroe","MI","Monroe","Monroe County",3224,1018,0.0231155778894472,0.0704521556256572,0.0876068376068376,9018
2019-01-31,"Edcouch","TX","McAllen-Edinburg-Mission","Hidalgo County",3225,845,0,0.00237247924080664,-0.00471142520612485,2396
2019-01-31,"Worthington","OH","Columbus","Franklin County",3226,1912,0.0164805954279638,0.0522839845899835,-0.00208768267223382,5644
2019-01-31,"Saint Simons Island","GA","Brunswick","Glynn County",3227,2281,0.0434583714547118,0.143931795386158,0.0703894885030502,12178
2019-01-31,"Glen Carbon","IL","St. Louis","Madison County",3228,1396,-0.00356887937187723,-0.00356887937187723,-0.00498930862437634,4958
2019-01-31,"Claymont","DE","Philadelphia-Camden-Wilmington","New Castle County",3229,1419,-0.00560616678346181,-0.0145833333333333,0.00638297872340425,4068
2019-01-31,"San Anselmo","CA","San Francisco-Oakland-Hayward","Marin County",3230,4539,0.00265076209410205,0.016345723242275,-0.00613093934749288,5473
2019-01-31,"Pittsfield","MI","Ann Arbor","Washtenaw County",3231,1918,-0.00311850311850312,0.00156657963446475,0.00894266175697002,11490
2019-01-31,"Union City","GA","Atlanta-Sandy Springs-Roswell","Fulton County",3232,1135,0.00888888888888889,0.02994555353902,0.0480147737765466,5767
2019-01-31,"Westbury","NY","New York-Newark-Jersey City","Nassau County",3233,3068,0.00987491770901909,0.0323014804845222,-0.0048653908530652,4513
2019-01-31,"Fowlerville","MI","Detroit-Warren-Dearborn","Livingston County",3234,1405,0.0021398002853067,0.0262965668371074,0.0151734104046243,4959
2019-01-31,"Corning","CA","Red Bluff","Tehama County",3235,1068,0.00470366886171214,0.0171428571428571,-0.039568345323741,2619
2019-01-31,"Unity","PA","Pittsburgh","Westmoreland County",3236,961,0.00628272251308901,0.0468409586056645,0.0411700975081257,4141
2019-01-31,"Portage","WI","Madison","Columbia County",3237,1070,0.0103871576959396,0.0278578290105668,-0.00557620817843866,6202
2019-01-31,"San Luis","AZ","Yuma","Yuma County",3238,855,0.00117096018735363,0.00470035252643948,0.00944510035419126,3567
2019-01-31,"Hickory Hills","IL","Chicago-Naperville-Elgin","Cook County",3239,1806,0.015748031496063,0.0439306358381503,0.0379310344827586,4659
2019-01-31,"McPherson","KS","McPherson","McPherson County",3240,1038,-0.00192307692307692,0.00289855072463768,-0.00669856459330144,5154
2019-01-31,"Sanger","TX","Dallas-Fort Worth-Arlington","Denton County",3241,1561,0.00385852090032154,0.0156148340923878,0.0215968586387435,4008
2019-01-31,"Kendallville","IN","Kendallville","Noble County",3242,1012,0.00897308075772682,0.0295015259409969,-0.0126829268292683,4868
2019-01-31,"Columbia","IL","St. Louis","Monroe County",3243,1399,0.00214899713467049,0.00647482014388489,-0.007097232079489,4807
2019-01-31,"Eaton Rapids","MI","Lansing-East Lansing","Eaton County",3244,1166,0.00603968938740293,0.0228070175438597,0.0327723649247121,6249
2019-01-31,"Payson","UT","Provo-Orem","Utah County",3245,1343,0.00523952095808383,0.0197418375094913,0.0435120435120435,5151
2019-01-31,"Fullerton","PA","Allentown-Bethlehem-Easton","Lehigh County",3246,1450,0.000690131124913734,0.00554785020804438,0.0431654676258993,4137
2019-01-31,"Windsor","CO","Greeley","Weld County",3247,1952,0.00205338809034908,0.00878552971576227,0.00256805341551104,9219
2019-01-31,"Milford","NH","Manchester-Nashua","Hillsborough County",3248,1814,0.0242800677583286,0.0901442307692308,0.0862275449101796,5619
2019-01-31,"Speedway","IN","Indianapolis-Carmel-Anderson","Marion County",3249,1140,0.00974313551815766,0.0354223433242507,0.0401459854014599,3496
2019-01-31,"Lyons","GA","Vidalia","Toombs County",3250,976,0.00826446280991736,0.0262881177707676,0.0230607966457023,2214
2019-01-31,"Prospect Heights","IL","Chicago-Naperville-Elgin","Cook County",3251,1663,0.000601684717208183,0.00726832222895215,-0.00180072028811525,5671
2019-01-31,"Loomis","CA","Sacramento--Roseville--Arden-Arcade","Placer County",3252,2299,0.00130662020905923,0.00174291938997821,0.00349192492361414,4616
2019-01-31,"East Millcreek","UT","Salt Lake City","Salt Lake County",3253,1914,-0.000522193211488251,-0.0103412616339193,0.0251740760578468,5435
2019-01-31,"Chesnee","SC","Spartanburg","Spartanburg County",3254,1135,0.0097864768683274,0.0318181818181818,-0.00786713286713287,4318
2019-01-31,"Tomah","WI",,"Monroe County",3255,1021,0.0128968253968254,0.0230460921843687,-0.0144787644787645,5132
2019-01-31,"Scituate","MA","Boston-Cambridge-Newton","Plymouth County",3256,2615,0,0.0175097276264591,0.0656071719641402,7205
2019-01-31,"Grandview","WA","Yakima","Yakima County",3257,1138,0.0115555555555556,0.0354868061874431,0.0392694063926941,3274
2019-01-31,"North Liberty","IA","Iowa City","Johnson County",3258,1399,-0.00850460666194188,-0.0277970813064628,0.000715307582260372,7984
2019-01-31,"North Canton","OH","Canton-Massillon","Stark County",3259,1136,0.0115761353517364,0.0402930402930403,-0.000879507475813544,6305
2019-01-31,"Nokomis","FL","North Port-Sarasota-Bradenton","Sarasota County",3260,2314,0.00959860383944154,0.00303424360641526,0.0234409553295002,8269
2019-01-31,"Gloversville","NY","Gloversville","Fulton County",3261,1202,0.00501672240802676,0.0067001675041876,0.0317596566523605,4816
2019-01-31,"Emmett","ID","Boise City","Gem County",3262,1164,0.00518134715025907,0.0139372822299652,0.0165938864628821,5219
2019-01-31,"Hillsboro","MO","St. Louis","Jefferson County",3263,1199,0.0152413209144793,0.0480769230769231,0,6539
2019-01-31,"Loris","SC","Myrtle Beach-Conway-North Myrtle Beach","Horry County",3264,1238,-0.00721732157177225,-0.00482315112540193,0.00568643379366369,3604
2019-01-31,"Brazoria","TX","Houston-The Woodlands-Sugar Land","Brazoria County",3265,1530,0.00525624178712221,0.0159362549800797,0.0296096904441454,4666
2019-01-31,"Raceland","LA","Houma-Thibodaux","Lafourche Parish",3266,1191,0.00846740050804403,0.0311688311688312,0.0258397932816537,4647
2019-01-31,"Upper Southampton","PA","Philadelphia-Camden-Wilmington","Bucks County",3267,1984,0.00506585612968592,0.0184804928131417,-0.00301507537688442,5501
2019-01-31,"Fort Thomas","KY","Cincinnati","Campbell County",3268,1368,-0.00218818380743982,0.00146412884333821,-0.0256410256410256,5986
2019-01-31,"Lowell","AR","Fayetteville-Springdale-Rogers","Benton County",3269,1149,0.000871080139372822,0.00612959719789842,0.00877963125548727,4003
2019-01-31,"La Feria","TX","Brownsville-Harlingen","Cameron County",3270,881,0.00113636363636364,-0.00899887514060742,-0.00113378684807256,4821
2019-01-31,"Harrison","NJ","New York-Newark-Jersey City","Hudson County",3271,2027,-0.00098570724494825,0.00197726149283243,-0.019351717464925,2548
2019-01-31,"Mantua","NJ","Philadelphia-Camden-Wilmington","Gloucester County",3272,1709,0.00293427230046948,0.00647820965842167,0.0136417556346382,5901
2019-01-31,"Gallipolis","OH","Point Pleasant","Gallia County",3273,962,0.0158394931362196,0.0571428571428571,0.0502183406113537,3276
2019-01-31,"King City","CA","Salinas","Monterey County",3274,1950,0.0209424083769634,0.0833333333333333,0.129779837775203,2508
2019-01-31,"Ocean Acres","NJ","New York-Newark-Jersey City","Ocean County",3275,1788,0.00732394366197183,0.0258175559380379,0.0188034188034188,6435
2019-01-31,"Rice Lake","WI",,"Barron County",3276,1080,0.021759697256386,0.0495626822157434,-0.00184842883548983,5133
2019-01-31,"Goffstown","NH","Manchester-Nashua","Hillsborough County",3277,1823,0.00385462555066079,0.0155988857938719,0.0698356807511737,5408
2019-01-31,"Ramsey","NJ","New York-Newark-Jersey City","Bergen County",3278,2833,0.00675195451314854,0.0179662234998203,-0.00944055944055944,5505
2019-01-31,"Rockport","TX","Corpus Christi","Aransas County",3279,1493,0.00336021505376344,0.010832769126608,0.00134138162307176,11730
2019-01-31,"Purvis","MS","Hattiesburg","Lamar County",3280,1223,0,0.0234309623430962,0.0268681780016793,4374
2019-01-31,"Cottonwood","CA","Red Bluff","Tehama County",3281,1311,0.00768639508070715,0.0202334630350195,0.0388272583201268,3364
2019-01-31,"Huntingtown","MD","Washington-Arlington-Alexandria","Calvert County",3282,1953,-0.00357142857142857,-0.019578313253012,-0.029324055666004,5549
2019-01-31,"Charlestown","IN","Louisville/Jefferson County","Clark County",3283,1121,-0.0352839931153184,-0.0923076923076923,-0.0361134995700774,7883
2019-01-31,"Sweetwater","TN",,"Monroe County",3284,1072,0.0141911069063387,0.0489236790606654,0.0698602794411178,4844
2019-01-31,"Clifton","VA","Washington-Arlington-Alexandria","Fairfax County",3285,2921,0.00102810143934202,0.00758882373232149,0.00758882373232149,4860
2019-01-31,"Silverton","OR","Salem","Marion County",3286,1660,0.00302114803625378,0.0184049079754601,0.0140500916310324,4402
2019-01-31,"Hillsdale","MI","Hillsdale","Hillsdale County",3287,969,-0.0112244897959184,-0.0152439024390244,0.02,4635
2019-01-31,"Boonville","IN","Evansville","Warrick County",3288,994,-0.0099601593625498,-0.0340136054421769,-0.0226155358898722,5896
2019-01-31,"Crest Hill","IL","Chicago-Naperville-Elgin","Will County",3289,1500,-0.000666222518321119,0.00133511348464619,0.00267379679144385,6799
2019-01-31,"Highland","IL","St. Louis","Madison County",3290,1098,-0.00723327305605787,-0.024,0.0166666666666667,3746
2019-01-31,"Galena","OH","Columbus","Delaware County",3291,2450,0.00906095551894563,0.0385756676557863,-0.00729335494327391,4472
2019-01-31,"Saratoga Springs","UT","Provo-Orem","Utah County",3292,1598,0.000626174076393237,0.00947567909033481,0.0256739409499358,7237
2019-01-31,"Harrisonville","MO","Kansas City","Cass County",3293,1201,-0.00249169435215947,-0.00166251039068994,-0.0520915548539858,5233
2019-01-31,"Summerfield","NC","Greensboro-High Point","Guilford County",3294,1929,0.025518341307815,0.069290465631929,0.040453074433657,4553
2019-01-31,"Prosser","WA","Kennewick-Richland","Benton County",3295,1400,0.012292118582791,0.0355029585798817,0.0211524434719183,2778
2019-01-31,"Tolland","CT","Hartford-West Hartford-East Hartford","Tolland County",3296,1766,-0.00169587337478802,0.00684150513112885,-0.0606382978723404,5368
2019-01-31,"Bloomfield","NM","Farmington","San Juan County",3297,1024,-0.0058252427184466,0.00195694716242661,-0.000975609756097561,3654
2019-01-31,"Winchester","TN","Tullahoma-Manchester","Franklin County",3298,1198,0.0033500837520938,0.0152542372881356,0.0399305555555556,6707
2019-01-31,"North Whitehall","PA","Allentown-Bethlehem-Easton","Lehigh County",3299,1716,-0.00290528762347472,-0.004062681369704,-0.0137931034482759,4416
2019-01-31,"Broussard","LA","Lafayette","Lafayette Parish",3300,1317,-0.0120030007501875,-0.025887573964497,-0.0323291697281411,4930
2019-01-31,"Firebaugh","CA","Fresno","Fresno County",3301,1265,0.0176991150442478,0.0506644518272425,0.0251215559157212,1535
2019-01-31,"Mexico","MO","Mexico","Audrain County",3302,893,0.00563063063063063,0.0264367816091954,0.0371660859465738,5163
2019-01-31,"Welby","CO","Denver-Aurora-Lakewood","Adams County",3303,1778,0.0165809033733562,0.0495867768595041,0.0595947556615018,4255
2019-01-31,"Vine Grove","KY","Elizabethtown-Fort Knox","Hardin County",3304,1038,0.000964320154291225,0.00386847195357834,-0.00192307692307692,4637
2019-01-31,"Tiverton","RI","Providence-Warwick","Newport County",3305,1909,0.000524109014675052,-0.0062467464862051,0.0523704520396913,6135
2019-01-31,"Greenwood Village","CO","Denver-Aurora-Lakewood","Arapahoe County",3306,4177,-0.00901542111506524,-0.0208626347866854,-0.0530491951938336,4850
2019-01-31,"Palmer","PA","Allentown-Bethlehem-Easton","Northampton County",3307,1601,0.00882167611846251,0.0335700451904455,0.014575411913815,5715
2019-01-31,"Van Wert","OH","Van Wert","Van Wert County",3308,925,0.00982532751091703,0.0277777777777778,0.0358342665173572,4951
2019-01-31,"Larchmont","NY","New York-Newark-Jersey City","Westchester County",3309,6037,-0.00527269731421981,-0.0166150838898843,0.00182542316627946,5093
2019-01-31,"Fairhaven","MA","Providence-Warwick","Bristol County",3310,1625,-0.0121580547112462,-0.0228502705953097,0,6253
2019-01-31,"Silver Spring","PA","Harrisburg-Carlisle","Cumberland County",3311,1563,-0.0212899185973701,-0.0504252733900365,-0.0457875457875458,5977
2019-01-31,"Paw Paw","MI","Kalamazoo-Portage","Van Buren County",3312,1185,0.0119555935098207,0.036745406824147,0.0233160621761658,4851
2019-01-31,"Sallisaw","OK","Fort Smith","Sequoyah County",3313,818,-0.00122100122100122,0.00122399020807834,-0.0156438026474128,4377
2019-01-31,"Pecan Grove","TX","Houston-The Woodlands-Sugar Land","Fort Bend County",3314,1760,0.000568504832291074,0.00342075256556442,0.00628930817610063,6128
2019-01-31,"Tenafly","NJ","New York-Newark-Jersey City","Bergen County",3315,3697,-0.00269759913676828,-0.0112329499866274,-0.00671681891456206,4708
2019-01-31,"El Campo","TX","El Campo","Wharton County",3316,1304,0.00462249614791988,0.0147859922178988,0.00928792569659443,5437
2019-01-31,"Pinewood","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",3317,1778,0.00225479143179256,0.0119521912350598,0.0403744880046811,3119
2019-01-31,"East Pennsboro","PA","Harrisburg-Carlisle","Cumberland County",3318,1437,-0.00415800415800416,-0.0123711340206186,-0.0368632707774799,4930
